,year,actual,predicted,typhoon
4774,,0.0,0.05019448,hagupit2014
4775,,0.0,0.022585575,hagupit2014
4784,,0.0,0.11124812,hagupit2014
4787,,0.0,0.06669418,hagupit2014
4788,,0.8253094910591471,2.810937,hagupit2014
4790,,0.0,0.012575354,hagupit2014
4791,,0.0,0.07663661,hagupit2014
4794,,14.419273642574613,7.8766613,hagupit2014
4795,,0.0,0.16486974,hagupit2014
4796,,0.0,2.9823337,hagupit2014
4801,,0.5418422636965683,3.4485478,hagupit2014
4804,,0.0,-0.034099784,hagupit2014
4805,,10.263653483992467,10.113335,hagupit2014
4809,,0.9464478255660717,6.727176,hagupit2014
4810,,11.93615544760583,5.956992,hagupit2014
4812,,0.0,0.11027994,hagupit2014
4813,,11.50744416873449,4.0077167,hagupit2014
4815,,0.205225353224406,0.7269415,hagupit2014
4817,,0.0184060371801951,0.8167088,hagupit2014
4818,,0.5239030779305829,2.2735596,hagupit2014
4822,,0.2972287787394003,4.5027514,hagupit2014
4829,,1.2045071881880585,7.454429,hagupit2014
4830,,1.2045071881880585,7.454429,hagupit2014
4832,,0.0,0.09903863,hagupit2014
4833,,5.497555173780891,5.3224626,hagupit2014
4834,,0.1902587519025875,5.235055,hagupit2014
4837,,8.552631578947368,8.689677,hagupit2014
4844,,0.0,0.06726031,hagupit2014
4846,,0.0,0.21151033,hagupit2014
4848,,0.0,0.020810189,hagupit2014
4855,,0.0,0.11435209,hagupit2014
4863,,40.67415730337079,16.566492,hagupit2014
4866,,0.0,0.06672616,hagupit2014
4874,,3.858875413450937,8.812409,hagupit2014
4877,,1.078213246619887,7.8083425,hagupit2014
4878,,1.289855072463768,3.8789108,hagupit2014
4879,,0.0,0.08361409,hagupit2014
4884,,9.505448449287512,4.3847427,hagupit2014
4893,,0.0,0.24701758,hagupit2014
4894,,0.0,0.042424895,hagupit2014
4896,,0.0,0.06392551,hagupit2014
4900,,2.3514458214172227,8.775175,hagupit2014
4909,,0.0725163161711385,1.2683964,hagupit2014
4912,,0.3542780748663102,5.4710665,hagupit2014
4919,,18.102508178844054,6.411412,hagupit2014
4924,,0.3605997342949326,4.9646707,hagupit2014
4926,,0.1256913021618904,5.104751,hagupit2014
4934,,0.0,0.03867392,hagupit2014
4938,,0.0,0.05418867,hagupit2014
4940,,0.321941555225359,0.84717244,hagupit2014
4942,,0.4818772260632726,1.1124438,hagupit2014
4944,,0.0,0.062565275,hagupit2014
4946,,0.0,0.12281701,hagupit2014
4947,,0.0,-0.02294576,hagupit2014
4948,,0.0,0.15453622,hagupit2014
4952,,1.0660349422564406,3.2171056,hagupit2014
4953,,0.0,1.2287471,hagupit2014
4954,,0.0,0.1521996,hagupit2014
4957,,0.0,0.05383563,hagupit2014
4961,,0.0336700336700336,0.29840735,hagupit2014
4963,,0.0,0.068079636,hagupit2014
4964,,0.0,0.078223765,hagupit2014
4967,,0.1472031403336604,6.230264,hagupit2014
4969,,0.0,0.010492427,hagupit2014
4971,,0.0,0.060904045,hagupit2014
4976,,0.8459911555470103,2.0411959,hagupit2014
4981,,0.0,0.47584388,hagupit2014
4983,,0.0392362019356526,0.5945829,hagupit2014
4984,,0.0,0.56082165,hagupit2014
4988,,5.6059797116924726,6.1285357,hagupit2014
4989,,1.5202702702702704,0.117018305,hagupit2014
4990,,0.0,0.017018674,hagupit2014
4991,,0.0,0.011253986,hagupit2014
4994,,0.0,-0.022485126,hagupit2014
4995,,0.0,0.24922675,hagupit2014
4997,,0.4446914952751528,10.682947,hagupit2014
5001,,0.1801506714706846,0.2142976,hagupit2014
5008,,1.1722272317403066,4.164596,hagupit2014
5010,,0.0,0.2622711,hagupit2014
5011,,0.0,9.213093,hagupit2014
5012,,0.0,-0.086131215,hagupit2014
5013,,8.318840579710145,14.516966,hagupit2014
5014,,0.0,-0.06189933,hagupit2014
5016,,0.0,0.5952823,hagupit2014
5017,,0.0,0.16329952,hagupit2014
5018,,9.858044164037857,7.1737313,hagupit2014
5022,,0.0,-0.0006148268,hagupit2014
5023,,3.8228155339805823,8.67543,hagupit2014
5026,,30.716622063633658,7.09167,hagupit2014
5033,,0.0,0.028234627,hagupit2014
5034,,0.0,0.20807932,hagupit2014
5035,,0.0,0.3413658,hagupit2014
5041,,0.0,2.8764997,hagupit2014
5043,,0.0,0.9381818,hagupit2014
5045,,0.0,0.065933794,hagupit2014
5048,,0.001645061525301,0.062063996,hagupit2014
5049,,0.1919254232641031,7.7245407,hagupit2014
5051,,38.859944836040455,15.823527,hagupit2014
5052,,0.0,0.05688064,hagupit2014
5056,,0.0,0.51799023,hagupit2014
5058,,2.713946117274168,4.8328648,hagupit2014
5059,,38.03827751196173,8.844908,hagupit2014
5063,,1.7672151127361364,6.423362,hagupit2014
5064,,0.0,0.25745633,hagupit2014
5067,,0.0,0.12298282,hagupit2014
5069,,0.0,-0.021108925,hagupit2014
5075,,0.0,-0.04131369,hagupit2014
5076,,0.0148831671379669,0.8202427,hagupit2014
5079,,0.0,0.07548245,hagupit2014
5080,,0.2787844995818232,4.4757586,hagupit2014
5081,,3.849581179825343,7.840534,hagupit2014
5082,,0.0,0.14261179,hagupit2014
5086,,1.469098277608916,0.17708778,hagupit2014
5087,,9.898074745186864,0.3644041,hagupit2014
5091,,0.0,-0.100972354,hagupit2014
5092,,0.0,0.14163168,hagupit2014
5093,,0.0,0.9788415,hagupit2014
5094,,5.036764705882353,6.300104,hagupit2014
5095,,0.0,0.12801148,hagupit2014
5096,,0.0,0.13424079,hagupit2014
5099,,0.0163773337700622,0.26148796,hagupit2014
5103,,0.0,0.5168009,hagupit2014
5105,,0.0,0.121665396,hagupit2014
5110,,0.04068900040689,0.74979633,hagupit2014
5111,,0.0,0.07191201,hagupit2014
5114,,26.715596330275236,12.603692,hagupit2014
5116,,0.0074228028503562,1.3076658,hagupit2014
5117,,0.2392344497607655,0.9905645,hagupit2014
5118,,0.0,0.015257254,hagupit2014
5122,,0.0118821292775665,0.19204576,hagupit2014
5123,,0.0,0.14403017,hagupit2014
5124,,0.0,0.03759608,hagupit2014
5125,,0.0,0.23845933,hagupit2014
5127,,44.273972602739725,10.9371195,hagupit2014
5131,,0.4092339979013641,0.40161234,hagupit2014
5135,,33.06672760511883,12.075562,hagupit2014
5137,,3.737319807794982,5.393151,hagupit2014
5139,,0.0,-0.012382969,hagupit2014
5142,,43.079688436189336,5.930027,hagupit2014
5143,,0.0,-0.0016144988,hagupit2014
5147,,0.0,0.24136133,hagupit2014
5153,,9.33233588928371,11.391272,hagupit2014
5156,,0.0,0.14393666,hagupit2014
5157,,0.0,0.07400431,hagupit2014
5164,,0.0,0.9299655,hagupit2014
5167,,0.0,0.08173101,hagupit2014
5170,,0.1097092704333516,0.14687134,hagupit2014
5175,,0.0,0.042308133,hagupit2014
5177,,0.0,0.24167833,hagupit2014
5178,,0.0,0.18100896,hagupit2014
5180,,0.0,0.040906068,hagupit2014
5183,,0.0066782422866301,0.112441875,hagupit2014
5188,,0.0,0.02543095,hagupit2014
5190,,0.0,0.21559063,hagupit2014
5191,,0.2687705912953008,5.6490026,hagupit2014
5194,,0.0,0.059736963,hagupit2014
5196,,1.6822429906542056,5.3376317,hagupit2014
5198,,0.0,0.48941594,hagupit2014
5200,,26.5185933030456,5.945797,hagupit2014
5201,,0.0,0.07367479,hagupit2014
5204,,0.0,0.094703905,hagupit2014
5206,,28.329744693940327,7.190303,hagupit2014
5207,,1.464406779661017,7.249449,haima2016
5208,,0.24330900243309,5.0688972,haima2016
5209,,0.0152905198776758,0.30805057,haima2016
5210,,0.0151676020021234,0.19457656,haima2016
5211,,0.0522232169501641,0.11430502,haima2016
5213,,0.021468441391155,0.78142416,haima2016
5214,,0.0099433230585661,0.07454026,haima2016
5215,,5.631343446469496,9.755766,haima2016
5216,,0.0560852495793606,-0.06613821,haima2016
5217,,0.014009526478005,0.60455805,haima2016
5219,,0.1421127427759355,0.3744042,haima2016
5220,,0.0677966101694915,0.4062788,haima2016
5221,,1.778367617783676,11.958202,haima2016
5222,,0.0282885431400282,-0.36409226,haima2016
5223,,1.8556895252449133,7.175512,haima2016
5226,,0.0101688021151108,0.53989047,haima2016
5227,,0.867992766726944,2.0367963,haima2016
5228,,0.0094153092929102,0.12911986,haima2016
5229,,0.0117633219621221,0.046625704,haima2016
5231,,0.0353481795687522,0.04785645,haima2016
5232,,0.0230840258541089,0.06279318,haima2016
5233,,0.1897083234526915,0.84933156,haima2016
5234,,0.6867953868083452,2.623176,haima2016
5235,,0.0103177878662814,0.22525942,haima2016
5236,,1.914744933612858,1.6398345,haima2016
5237,,0.0114012085281039,0.18581706,haima2016
5239,,4.496421533035992,7.5613227,haima2016
5240,,0.0136781753314107,-0.020809202,haima2016
5241,,0.9440323668240054,0.010167312,haima2016
5242,,0.0597550044816253,0.74232656,haima2016
5243,,0.0114982177762446,0.23099446,haima2016
5244,,0.6953498478922208,2.3945954,haima2016
5245,,0.0114155251141552,0.049296536,haima2016
5246,,1.9816881976671263,5.6116657,haima2016
5247,,0.0145116819039326,0.13611789,haima2016
5248,,0.0301386377335744,0.16964304,haima2016
5249,,0.2802547770700637,0.23077975,haima2016
5250,,0.2808988764044944,0.48053792,haima2016
5251,,0.0524383848977451,0.36995035,haima2016
5252,,0.7879855381477705,0.63656926,haima2016
5253,,0.1980758347481607,2.37368,haima2016
5254,,0.0081799591002044,0.18334027,haima2016
5255,,0.3619090703460755,1.5630444,haima2016
5256,,1.387448132780083,0.58588344,haima2016
5257,,0.5882352941176471,0.1943466,haima2016
5258,,0.0,0.3003388,haima2016
5260,,0.0120649092115581,0.04339572,haima2016
5261,,0.1030927835051546,0.3323396,haima2016
5262,,0.0145772594752186,0.119557515,haima2016
5264,,0.0263261813873897,0.18165928,haima2016
5265,,0.4228638086905804,0.78009385,haima2016
5266,,0.2339181286549707,0.2794539,haima2016
5267,,0.0079020150138285,0.07325128,haima2016
5269,,0.5569091541942222,0.07485811,haima2016
5270,,0.0056814953695812,0.0009942563,haima2016
5271,,0.1319261213720316,0.8695319,haima2016
5272,,0.00674809366354,0.029305106,haima2016
5273,,0.0792769938163944,0.28740105,haima2016
5274,,2.176763703120902,0.854946,haima2016
5275,,0.6896551724137931,1.0253167,haima2016
5276,,0.0070047632390025,0.21155883,haima2016
5277,,3.109582897294065,6.8348694,haima2016
5278,,0.174905643008377,0.6158385,haima2016
5280,,0.042517006802721,1.740828,haima2016
5281,,0.0364963503649635,0.6793478,haima2016
5282,,0.2289639381797366,0.011635076,haima2016
5284,,1.2870239774330043,0.8532278,haima2016
5285,,0.019723865877712,0.051059198,haima2016
5286,,14.220555442935334,1.0416056,haima2016
5287,,0.0014926709854613,0.0031105014,haima2016
5288,,0.0146584579302257,0.16555455,haima2016
5289,,0.298804780876494,0.61653835,haima2016
5291,,2.4322270078540664,0.8369118,haima2016
5292,,1.1335012594458438,7.461746,haima2016
5293,,0.0046502976190476,-0.0077827564,haima2016
5294,,0.0257532835436518,1.5469419,haima2016
5295,,0.0185770016719301,5.9264007,haima2016
5298,,0.0231588698471514,0.93854624,haima2016
5301,,0.3289473684210526,-0.91377926,haima2016
5303,,0.0175932441942294,0.25990656,haima2016
5304,,0.1634432034867883,0.18142807,haima2016
5305,,0.0046707146193367,0.07476866,haima2016
5306,,0.0080984774862325,1.4471154,haima2016
5307,,0.7007603995825258,0.35518295,haima2016
5308,,0.4038798953884861,0.6254946,haima2016
5309,,0.0040673554055153,0.0040495265,haima2016
5310,,0.0035826884494124,0.03246435,haima2016
5311,,0.0033158697526361,0.24879175,haima2016
5312,,2.984340044742729,0.8643278,haima2016
5314,,0.0033749578130273,-0.0089641595,haima2016
5315,,1.4046461372231227,0.8896052,haima2016
5316,,0.0143760782058654,2.8356035,haima2016
5318,,2.982070984266374,2.0310614,haima2016
5319,,0.3312548713951675,0.3199972,haima2016
5320,,0.0752445447705041,1.3884002,haima2016
5322,,0.2666666666666666,0.4216578,haima2016
5323,,0.0027973592928275,-0.050768845,haima2016
5324,,8.705612829324169,0.68113357,haima2016
5326,,18.96551724137931,1.4779235,haima2016
5327,,0.0227117874176697,0.46939668,haima2016
5328,,0.0082733515347067,0.2523429,haima2016
5329,,0.0259067357512953,0.29037184,haima2016
5330,,0.1504890895410082,0.19647479,haima2016
5331,,0.081366965012205,1.0284706,haima2016
5332,,0.0175254118471784,0.004230719,haima2016
5333,,0.0714796283059328,1.2360095,haima2016
5334,,0.0142369020501138,-0.000866569,haima2016
5335,,18.73015873015873,2.237934,haima2016
5336,,1.0064412238325282,1.4444011,haima2016
5338,,0.3603603603603603,0.4741149,haima2016
5339,,0.0151584053357586,0.039338414,haima2016
5340,,0.0220848056537102,-0.008091282,haima2016
5342,,18.05758259254345,1.4477271,haima2016
5343,,0.5442850074220682,28.549305,haima2016
5345,,0.3026372676178124,0.44824675,haima2016
5346,,1.56015601560156,0.89234716,haima2016
5347,,0.0079687624511913,3.4617236,haima2016
5351,,0.0047265680389469,-0.016381977,haima2016
5353,,0.0117619383674429,4.751348,haima2016
5354,,0.1104972375690607,0.35928047,haima2016
5356,,0.146771037181996,0.16191612,haima2016
5357,,0.3094378545642083,0.340645,haima2016
5358,,17.512355848434925,2.90363,haima2016
5359,,2.723758373417535,0.56975687,haima2016
5360,,0.0179083094555873,0.17607662,haima2016
5361,,0.0281610813855252,0.10167938,haima2016
5362,,0.0,0.28579473,haima2016
5365,,0.0094849663283695,0.22040677,haima2016
5366,,0.1435544071202986,0.02749688,haima2016
5367,,2.5559105431309903,3.2047293,haima2016
5368,,0.1907486886027658,0.20840272,haima2016
5369,,0.011883541295306,-0.07900545,haima2016
5370,,0.0543872371283538,-0.10090527,haima2016
5371,,0.3449267030755964,0.10508889,haima2016
5372,,0.6417410714285714,0.1655022,haima2016
5373,,0.007202016564638,0.06854251,haima2016
5374,,0.81203007518797,1.3779233,haima2016
5375,,0.0178576743355457,-0.029095134,haima2016
5377,,0.1545595054095827,2.6883667,haima2016
5378,,1.0826771653543308,1.667056,haima2016
5379,,0.0253549695740365,0.29204667,haima2016
5380,,6.866952789699571,1.8457768,haima2016
5381,,1.2323770087745245,1.35735,haima2016
5382,,0.1609154300017879,0.23922634,haima2016
5383,,3.939393939393939,0.98588204,haima2016
5384,,0.0139781940173329,0.23387247,haima2016
5385,,0.167893581299238,1.2736682,haima2016
5386,,2.076280749266531,2.8430045,haima2016
5388,,0.0156887354879196,0.22979864,haima2016
5389,,0.2120890774125133,1.5037148,haima2016
5390,,0.4016064257028112,0.5063903,haima2016
5391,,0.0047092064987049,-0.038875874,haima2016
5393,,0.0736377025036818,0.5142061,haima2016
5394,,0.5208333333333333,0.7521719,haima2016
5395,,0.0122115032360483,0.34346873,haima2016
5396,,1.7164511814534107,0.875375,haima2016
5397,,1.574231048680068,18.803944,haima2016
5400,,43.74331550802139,7.984669,haima2016
5401,,0.0113096584483148,0.22179961,haima2016
5402,,0.7116941110801005,0.85705525,haima2016
5403,,0.0,0.2901646,haima2016
5405,,0.1345895020188425,2.3013766,haima2016
5406,,0.316288877174486,1.0321553,haima2016
5407,,0.9543568464730292,0.43335885,haima2016
5408,,0.0068338686530444,0.06425303,haima2016
5409,,0.004422626155411,0.07518147,haima2016
5411,,0.0744232200446539,0.21107887,haima2016
5413,,0.0510334268946159,1.4879938,haima2016
5414,,0.0106986198780357,-0.0017912732,haima2016
5415,,0.0094161958568738,-0.04368559,haima2016
5417,,0.0245639891918447,0.41082612,haima2016
5418,,0.0075108907916478,0.10188502,haima2016
5419,,21.150592216582066,1.0232233,haima2016
5420,,0.0204457166223676,-0.06262692,haima2016
5421,,0.0084217618325753,0.07883523,haima2016
5422,,0.1370050691875599,0.8654263,haima2016
5424,,2.45705361790734,0.8984831,haima2016
5425,,0.0175746924428822,0.015226599,haima2016
5426,,0.0457247370827617,0.23017189,haima2016
5427,,7.654563297350343,5.284697,haima2016
5428,,0.3869541182974019,3.184766,haima2016
5429,,0.0261917234154007,2.7642539,haima2016
5430,,0.0107758620689655,0.015148343,haima2016
5431,,1.2416239653133625,4.1718946,haima2016
5434,,0.0045427701812565,0.029246034,haima2016
5435,,0.0163746520386441,0.044868726,haima2016
5437,,0.459896983075791,1.7340671,haima2016
5438,,0.4291108822519739,1.7403449,haima2016
5439,,1.335559265442404,1.0458467,haima2016
5440,,0.2639341717124669,0.86482906,haima2016
5442,,9.596479730362326,4.435055,haima2016
5444,,2.460697197539303,0.668602,haima2016
5445,,4.116047144152312,4.564852,haima2016
5446,,0.1233045622688039,1.3989315,haima2016
5447,,2.423076923076923,0.6069841,haima2016
5448,,0.0884173297966401,0.710853,haima2016
5449,,1.5739769150052465,1.3453332,haima2016
5450,,5.465004793863854,4.3673744,haima2016
5452,,3.609879670677644,9.101271,haima2016
5453,,0.0230043708304577,0.075807564,haima2016
5454,,0.0179051029543419,0.13210231,haima2016
5455,,7.748637602179836,1.1935674,haima2016
5456,,0.0203376042302216,0.045876723,haima2016
5457,,0.0105898549189876,0.20457578,haima2016
5458,,1.644736842105263,0.3548626,haima2016
5459,,0.5113454777884308,0.9916343,haima2016
5460,,0.0920245398773006,0.35775256,haima2016
5461,,0.0212314225053078,0.13192016,haima2016
5462,,1.029512697323267,0.875375,haima2016
5463,,6.248450285147533,5.4046082,haima2016
5465,,14.174287251210329,3.113023,haima2016
5466,,0.0069613644274277,0.066256955,haima2016
5467,,0.0083270880173203,0.093506284,haima2016
5468,,0.6360873559968903,0.8126487,haima2016
5469,,0.2708803611738148,0.24904342,haima2016
5470,,0.2693343593689881,0.044344056,haima2016
5471,,0.0,0.19523624,haima2016
5472,,0.2834467120181406,0.37911615,haima2016
5473,,0.1514577811435062,0.1769281,haima2016
5474,,0.0251319426991706,0.8872104,haima2016
5475,,0.4150943396226415,0.34874776,haima2016
5476,,0.6711409395973155,0.638619,haima2016
5477,,0.0185977310768086,0.4528333,haima2016
5481,,0.065359477124183,0.5717107,haima2016
5482,,1.5392781316348196,0.41104525,haima2016
5483,,0.0052656521510189,-0.022311384,haima2016
5485,,0.0217627856365614,0.6241174,haima2016
5486,,0.1178550383028874,1.2273427,haima2016
5487,,0.3065825067628494,0.48373112,haima2016
5488,,0.0088401697312588,0.09706201,haima2016
5489,,0.0948766603415559,0.89279586,haima2016
5493,,13.509998374248088,0.9752662,haima2016
5494,,0.0354526116757267,0.077590756,haima2016
5495,,0.0463606861381548,3.3848975,haima2016
5497,,0.0165920026547204,-0.014042908,haima2016
5499,,0.88930183169631,0.91465175,haima2016
5500,,0.0177147918511957,0.1405977,haima2016
5501,,0.0084395307620896,1.6961489,haima2016
5502,,0.0065133850061877,0.64705783,haima2016
5503,,0.0029648077322185,-0.022278666,haima2016
5504,,0.0127453479479989,1.5640408,haima2016
5506,,3.410883280757098,3.65291,haima2016
5508,,2.340597255851493,0.9729528,haima2016
5509,,0.7605939876856211,0.7105556,haima2016
5510,,0.6792992491955666,2.1902494,haima2016
5511,,0.6740914419695193,0.84714025,haima2016
5512,,0.0129483361388061,1.3970381,haima2016
5513,,0.0054926947160276,0.086197525,haima2016
5514,,11.500904159132007,0.7487299,haima2016
5515,,0.0112981584001807,0.40558288,haima2016
5516,,0.0073099415204678,0.03348546,haima2016
5517,,0.026874496103198,-0.06334658,haima2016
5519,,0.0517687661777394,0.5753481,haima2016
5520,,3.11796849887496,8.912987,haima2016
5521,,2.7827918170878463,0.6869049,haima2016
5523,,22.440132122213047,3.9732525,haima2016
5524,,0.1020408163265306,2.956257,haima2016
5526,,1.4245679588977114,3.3641188,haima2016
5527,,0.0232828870779976,0.42653495,haima2016
5528,,0.138996138996139,0.8532278,haima2016
5530,,18.6674949526324,6.431621,haima2016
5531,,0.0123243776189302,0.09462599,haima2016
5532,,0.029958058717795,0.12510797,haima2016
5533,,11.564348358148074,1.440842,haima2016
5534,,0.0359712230215827,0.09990885,haima2016
5535,,0.0357525920629245,1.487995,haima2016
5537,,0.1949317738791423,0.27518564,haima2016
5538,,0.4598092643051771,1.4426677,haima2016
5539,,0.0094948727687049,0.011061815,haima2016
5540,,0.0053780789501989,2.0100334,haima2016
5541,,0.0131268049356786,0.19982275,haima2016
5542,,0.5313092979127134,3.1865723,haima2016
5543,,0.012792631444288,0.1920268,haima2016
5544,,0.0266098988823842,0.16523759,haima2016
5545,,0.1177856301531213,0.05180783,haima2016
5546,,0.080096115338406,0.2380498,haima2016
5547,,0.1656020818547433,0.22869448,haima2016
5548,,3.5562882713141777,0.28018373,haima2016
5551,,0.1275510204081632,0.67365074,haima2016
5552,,0.0101657009250787,0.06357719,haima2016
5553,,1.160477453580902,1.0662378,haima2016
5554,,0.4819277108433735,4.0119476,haima2016
5555,,0.6167400881057269,0.7770301,haima2016
5556,,0.0278009452321378,0.48707306,haima2016
5557,,0.0073855243722304,1.7140983,haima2016
5558,,0.0539422817585183,0.084687926,haima2016
5559,,0.0156936597614563,0.24019362,haima2016
5560,,0.0778412039439543,0.02207489,haima2016
5561,,0.1018329938900203,0.45039552,haima2016
5562,,20.11079145497949,1.2851821,haima2016
5563,,5.90095545686987,0.9092045,haima2016
5565,,0.0095987713572662,0.24948508,haima2016
5566,,0.0,0.28579473,haima2016
5569,,0.0069686411149825,0.07239777,haima2016
5570,,0.0225275963054742,0.18149471,haima2016
5571,,6.427221172022684,0.40933308,haima2016
5572,,0.0260213374967473,-0.054061543,haima2016
5573,,0.0091058095064651,0.10592218,haima2016
5575,,0.3479471120389701,0.2570242,haiyan2013
5576,,32.11975327215285,15.103586,haiyan2013
5579,,40.01314060446781,2.7496133,haiyan2013
5580,,69.19914487748726,11.66943,haiyan2013
5583,,46.21134629003068,29.047163,haiyan2013
5584,,39.64937778181488,16.079937,haiyan2013
5587,,1.4184397163120568,1.0346996,haiyan2013
5590,,0.0587889476778365,0.60813856,haiyan2013
5593,,0.2482313516197095,1.0481017,haiyan2013
5596,,7.16674629718108,1.8962446,haiyan2013
5597,,10.45589692765114,2.8618705,haiyan2013
5600,,55.8655462184874,22.331673,haiyan2013
5603,,1.1337868480725624,1.2930532,haiyan2013
5605,,19.649715778153325,5.2024484,haiyan2013
5606,,0.3469963131641726,0.4349428,haiyan2013
5609,,0.0,0.35150546,haiyan2013
5611,,1.5168860904407555,0.7645945,haiyan2013
5612,,0.6071883263147586,2.4613986,haiyan2013
5615,,16.48751446998512,17.661934,haiyan2013
