pcode_level4;perc_u5;perc_o65
PH133905039;0.064981949;0.057761733
PH133905040;0.098360656;0.055425449
PH133905041;0.072140762;0.04516129
PH133905042;0.126431298;0.034351145
PH133905043;0.114348543;0.056624519
PH133905044;0.100692595;0.041022909
PH133905045;0.109042553;0.030851064
PH133905046;0.075829384;0.069510269
PH133905047;0.117824773;0.040030211
PH133905048;0.109819121;0.040697674
PH133905049;0.132575758;0.032575758
PH133905050;0.124880839;0.050524309
PH133905051;0.130681818;0.045454545
PH133905052;0.073960302;0.026937618
PH133905053;0.122733246;0.048620237
PH133905054;0.083536585;0.054268293
PH133905055;0.082813891;0.06634016
PH133905056;0.100877193;0.05372807
PH133905057;0.132093023;0.046511628
PH133905058;0.111398964;0.033678756
PH133905059;0.101809955;0.029411765
PH133905060;0.125150421;0.055354994
PH133905061;0.079889807;0.046831956
PH133905062;0.100783875;0.06718925
PH133905063;0.076824584;0.067861716
PH133905064;0.132173913;0.029565217
PH133905065;0.097864769;0.046263345
PH133905066;0.113290829;0.043648847
PH133905067;0.123493976;0.026355422
PH133905069;0.114877589;0.060263653
PH133905070;0.117362371;0.052631579
PH133905071;0.098994586;0.040216551
PH133905072;0.143338954;0.032883642
PH133905073;0.09811828;0.045698925
PH133905074;0.089392133;0.063170441
PH133905075;0.156404618;0.033534909
PH133905076;0.12987013;0.047952048
PH133905077;0.115352697;0.062793914
PH133905078;0.131500943;0.043654002
PH133905079;0.123260437;0.061630219
PH133905080;0.098837209;0.07751938
PH133905081;0.106514085;0.058978873
PH133905082;0.101470588;0.038235294
PH133905083;0.110367893;0.076923077
PH133905084;0.130087209;0.039244186
PH133905085;0.10782241;0.05179704
PH133906001;0.055379747;0.026898734
PH133906002;0.015213575;0.0046811
PH133906003;0.035054477;0.018948366
PH133906004;0.075852783;0.01929982
PH133906005;0.073707371;0.02970297
PH133906006;0.07535795;0.022607385
PH133906007;0.136054422;0.033527697
PH133906008;0.113729789;0.024938339
PH133906009;0.108108108;0.038406828
PH133906010;0.069767442;0.014396456
PH133906011;0.098507463;0.050746269
PH133906012;0.056270096;0.056270096
PH133906013;0.0995671;0.032900433
PH133906014;0.074228524;0.047539616
PH133906015;0.094157209;0.069777217
PH133906016;0.103789127;0.022515102
PH133906017;0.082343626;0.037212985
PH133906018;0.106925881;0.029769137
PH133906019;0.08804205;0.032413491
PH133906020;0.076229508;0.051639344
PH133906021;0.103571429;0.044047619
PH133906022;0.080705009;0.017625232
PH133906023;0.104118993;0.056064073
PH133906024;0.118575747;0.040644945
PH133906025;0.106150794;0.063492063
PH133906026;0.124866596;0.047669868
PH133906027;0.086602517;0.042931162
PH133906028;0.130968025;0.035479632
PH133906029;0.089477452;0.053686471
PH133906030;0.080914688;0.057167986
PH133906031;0.076045627;0.050063371
PH133906032;0.108792846;0.055886736
PH133906033;0.081240768;0.029542097
PH133906034;0.122871947;0.056254626
PH133906035;0.116968699;0.05354201
PH133906036;0.048739496;0.062184874
PH133906037;0.097839898;0.059720457
PH133906038;0.146726862;0.034142212
PH133906039;0.087719298;0.048245614
PH133906040;0.090828924;0.042328042
PH133906041;0.079102715;0.06257379
PH133906042;0.121416526;0.048060708
PH133906043;0.09351145;0.052480916
PH133906044;0.123268698;0.051246537
PH133906045;0.136618141;0.045352744
PH133906046;0.108161259;0.051130777
PH133906047;0.126059322;0.046610169
PH133906048;0.108695652;0.060640732
PH133906049;0.112848402;0.04010877
PH133906050;0.125;0.062992126
PH133906051;0.121212121;0.039281706
PH133906052;0.090225564;0.061403509
PH133906053;0.095537398;0.047140163
PH133906054;0.131814483;0.033360456
PH133906055;0.083866837;0.035211268
PH133906056;0.115346535;0.043564356
PH133906057;0.107634543;0.031289111
PH133906058;0.125895599;0.0419652
PH133906059;0.12636612;0.045081967
PH133906060;0.111198738;0.047318612
PH133906061;0.106638418;0.042372881
PH133906062;0.113180516;0.033428844
PH133906063;0.065756824;0.043424318
PH133906064;0.12446184;0.028571429
PH133906065;0.076422764;0.02601626
PH133906066;0.077837838;0.060540541
PH133906067;0.130482456;0.040570175
PH133906068;0.083106267;0.038147139
PH133906069;0.090047393;0.042654028
PH133906070;0.118576143;0.024752475
PH133906071;0.030181087;0.032193159
PH133906072;0.060377358;0.01509434
PH133906073;0.057317073;0.037804878
PH133906074;0.06401766;0.030905077
PH133906075;0.038986355;0.011695906
PH133906076;0.071186441;0.013559322
PH133906077;0.020669291;0.008858268
PH133906078;0.105173876;0.051738762
PH133906079;0.111481976;0.045393858
PH133906080;0.101089588;0.073244552
PH133906081;0.097780127;0.063953488
PH133906082;0.096069869;0.034934498
PH133906083;0.149939541;0.043530834
PH133906084;0.088044486;0.081556997
PH133906085;0.03798768;0.015400411
PH133906086;0.170731707;0.045121951
PH133906087;0.091503268;0.032679739
PH133906088;0.109839817;0.066361556
PH133906089;0.129853596;0.04137492
PH133906090;0.151829268;0.030487805
PH133906091;0.129739336;0.037322275
PH133906092;0.081005587;0.060521415
PH133906093;0.100407056;0.046132972
PH133906094;0.080874317;0.053551913
PH133906095;0.102062975;0.026058632
PH133906096;0.134453782;0.005602241
PH133906097;0.102762431;0.054143646
PH133906098;0.131531532;0.056756757
PH133906099;0.116991643;0.040854225
PH133906100;0.106253177;0.042704626
PH133906101;0.081761006;0.041928721
PH133906102;0.108190091;0.036400404
PH133906103;0.094647013;0.051978278
PH133906104;0.093725794;0.05577072
PH133906105;0.116054159;0.046421663
PH133906106;0.105263158;0.057784321
PH133906107;0.099857347;0.044222539
PH133906108;0.099268548;0.045977011
PH133906109;0.066063978;0.063977747
PH133906110;0.071593533;0.047729022
PH133906111;0.083333333;0.05
PH133906112;0.047540984;0.06557377
PH133906113;0.096685083;0.048342541
PH133906114;0.082169269;0.058340181
PH133906115;0.096310194;0.048780488
PH133906116;0.089041096;0.052511416
PH133906117;0.083900227;0.054421769
PH133906118;0.095129722;0.051433773
PH133906119;0.107424072;0.047244094
PH133906120;0.096908939;0.04887218
PH133906121;0.081960627;0.06870229
PH133906122;0.126256983;0.055865922
PH133906123;0.084937712;0.072480181
PH133906124;0.087531807;0.066666667
PH133906125;0.077414773;0.057528409
PH133906126;0.081433225;0.058631922
PH133906127;0.100626741;0.049791086
PH133906128;0.101311085;0.082240763
PH133906129;0.106803219;0.073884418
PH133906130;0.082969432;0.042576419
PH133906131;0.091418957;0.054963545
PH133906132;0.110752688;0.038709677
PH133906133;0.142786316;0.04511651
PH133906134;0.10177706;0.045234249
PH133906135;0.099415205;0.047758285
PH133906136;0.077631579;0.060526316
PH133906137;0.119496855;0.040531097
PH133906138;0.097560976;0.054082715
PH133906139;0.124102564;0.051282051
PH133906140;0.094512195;0.06300813
PH133906141;0.112702961;0.063037249
PH133906142;0.132635253;0.066317627
PH133906143;0.142857143;0.046167247
PH133906144;0.100980392;0.048039216
PH133906145;0.098350254;0.062817259
PH133906146;0.109653725;0.044596013
PH133906147;0.105590062;0.069565217
PH133906148;0.097777778;0.046666667
PH133906149;0.055258467;0.016042781
PH133906150;0.122222222;0.066666667
PH133906151;0.091731266;0.059431525
PH133906152;0.120777892;0.06345957
PH133906153;0.095382286;0.028009084
PH133906154;0.119383825;0.039794608
PH133906155;0.093210587;0.060989643
PH133906156;0.127272727;0.027272727
PH133906157;0.102040816;0.066595059
PH133906158;0.105324074;0.071759259
PH133906159;0.147840532;0.026578073
PH133906160;0.097273397;0.061164333
PH133906161;0.119880864;0.067014147
PH133906162;0.108262108;0.055555556
PH133906163;0.129133858;0.038582677
PH133906164;0.099595142;0.051012146
PH133906165;0.111952862;0.061447811
PH133906166;0.100591716;0.04649197
PH133906167;0.150475403;0.037618851
PH133906168;0.112312812;0.021630616
PH133906169;0.120962199;0.046735395
PH133906170;0.107195301;0.04185022
PH133906171;0.110763734;0.056275123
PH133906172;0.115014437;0.045717036
PH133906173;0.105740181;0.047475183
PH133906174;0.117501239;0.050570154
PH133906175;0.125179169;0.055900621
PH133906176;0.099852435;0.064928677
PH133906177;0.12662014;0.041874377
PH133906178;0.117576485;0.039592082
PH133906179;0.098947368;0.058947368
PH133906180;0.113924051;0.048399106
PH133906181;0.106710671;0.067106711
PH133906182;0.124180626;0.029861617
PH133906183;0.1;0.044444444
PH133906184;0.096975089;0.071174377
PH133906185;0.125077399;0.045820433
PH133906186;0.138059701;0.043176972
PH133906187;0.126404494;0.049157303
PH133906188;0.116940582;0.04551201
PH133906189;0.125094197;0.058025622
PH133906190;0.099974626;0.063435676
PH133906191;0.084895259;0.10584344
PH133906192;0.117094017;0.064529915
PH133906193;0.10476751;0.051206592
PH133906194;0.102852853;0.057057057
PH133906195;0.08388521;0.058866814
PH133906196;0.070913462;0.055288462
PH133906197;0.117280285;0.041567696
PH133906198;0.127325341;0.044646548
PH133906199;0.125703565;0.043621013
PH133906200;0.098079917;0.064348729
PH133906201;0.08189263;0.047315742
PH133906202;0.111246349;0.041382668
PH133906203;0.116151545;0.047856431
PH133906204;0.133366386;0.044620724
PH133906205;0.131162407;0.038334707
PH133906206;0.125978474;0.045499022
PH133906207;0.131846246;0.040031866
PH133906208;0.124046473;0.04518249
PH133906209;0.112571898;0.057107642
PH133906210;0.082269504;0.056737589
PH133906211;0.11092437;0.049859944
PH133906212;0.09556314;0.048919226
PH133906213;0.087136929;0.058091286
PH133906214;0.128830519;0.019387117
PH133906215;0.10990502;0.046132972
PH133906216;0.101851852;0.070987654
PH133906217;0.088235294;0.060504202
PH133906218;0.114194237;0.042689434
PH133906219;0.092592593;0.055555556
PH133906220;0.092261905;0.047619048
PH133906221;0.084507042;0.063380282
PH133906222;0.124277457;0.040462428
PH133906223;0.07495069;0.067061144
PH133906224;0.097297297;0.071621622
PH133906225;0.092485549;0.063583815
PH133906226;0.093647675;0.046496398
PH133906227;0.098273572;0.065073041
PH133906228;0.148879402;0.042155816
PH133906229;0.089398734;0.067246835
PH133906230;0.125809436;0.05920444
PH133906231;0.093531469;0.069055944
PH133906232;0.131046614;0.047493404
PH133906233;0.103988604;0.046296296
PH133906234;0.06358885;0.044425087
PH133906235;0.11633954;0.027679919
PH133906236;0.115338882;0.057669441
PH133906237;0.110383536;0.016838167
PH133906238;0.126927639;0.022538553
PH133906239;0.157784011;0.03085554
PH133906240;0.141342756;0.026501767
PH133906241;0.088459285;0.072642062
PH133906242;0.096368715;0.067039106
PH133906243;0.103434817;0.044886807
PH133907001;0.106810036;0.045878136
PH133907002;0.077041602;0.057010786
PH133907003;0.102296451;0.052192067
PH133907004;0.084745763;0.064674398
PH133907005;0.070921986;0.035460993
PH133907006;0.099670511;0.022240527
PH133907007;0.088721805;0.055639098
PH133907008;0.077656676;0.046321526
PH133907009;0.10362173;0.039235412
PH133907010;0.083044983;0.054209919
PH133907011;0.189071986;0.004336513
PH133907012;0.167690303;0.011166946
PH133908001;0.075060533;0.062953995
PH133908002;0.104211278;0.014275517
PH133908003;0.081632653;0.03877551
PH133908004;0.088607595;0.057866184
PH133908005;0.141993958;0.042296073
PH133908008;0.110687023;0.015267176
PH133908009;0.108239095;0.022617124
PH133908010;0.091578087;0.015535568
PH133908011;0.096638655;0.008403361
PH133908012;0.112656467;0.02433936
PH133908013;0.064220183;0.075688073
PH133908014;0.278378378;0.197297297
PH133908015;0.113861386;0.004950495
PH133909001;0.105540897;0.024626209
PH133909002;0.159186116;0.023937762
PH133909003;0.140921409;0.029810298
PH133909004;0.094534712;0.023633678
PH133909005;0.102835175;0.019221528
PH133910004;0.122783083;0.077762619
PH133910005;0.130777903;0.033821871
PH133910006;0.079326923;0.086538462
PH133910007;0.180467091;0.059447983
PH133910008;0.04620462;0.057755776
PH133910009;0.083838384;0.047474747
PH133910010;0.105820106;0.034391534
PH133910011;0.086050725;0.023550725
PH133910012;0.103092784;0.051546392
PH133910013;0.122142857;0.007857143
PH133910014;0.091165414;0.039473684
PH133910015;0.111111111;0.061728395
PH133910016;0.112562189;0.029228856
PH133910017;0.133526851;0.024963716
PH133910018;0.00982801;0.012285012
PH133910019;0.144835841;0.035567715
PH133910020;0.153877551;0.03877551
PH133910021;0.113207547;0.041928721
PH133910022;0.149377593;0.039419087
PH133910023;0.147586207;0.027586207
PH133910024;0.130904184;0.052631579
PH133910025;0.132730015;0.046757164
PH133910026;0.127591707;0.055023923
PH133910027;0.121787026;0.048959608
PH133910028;0.146324549;0.036754508
PH133910029;0.130218688;0.039761431
PH133910030;0.147147147;0.042042042
PH133910031;0.144495413;0.064220183
PH133910032;0.139657444;0.035573123
PH133910033;0.125315391;0.046257359
PH133910034;0.117885004;0.026581913
PH133910035;0.103960396;0.03630363
PH133910036;0.115921788;0.043296089
PH133910037;0.073200993;0.040942928
PH133910038;0.066666667;0.060416667
PH133910039;0.11332008;0.049204771
PH133910040;0.049360146;0.018281536
PH133910041;0.080357143;0.071428571
PH133910042;0.159574468;0.043882979
PH133910043;0.081190798;0.071718539
PH133910044;0.075;0.022916667
PH133910045;0.084320557;0.058536585
PH133910046;0.111000663;0.045725646
PH133910047;0.129779514;0.044655317
PH133910048;0.110765125;0.047820285
PH133910052;0.127591313;0.043682132
PH133910053;0.120417193;0.042351454
PH133910054;0.119399185;0.04811609
PH133910055;0.116695804;0.044143357
PH133910056;0.12864494;0.04974271
PH133910057;0.124092409;0.055445545
PH133910058;0.107941403;0.050886662
PH133910059;0.112368634;0.078415521
PH133910060;0.159346272;0.039496084
PH133910061;0.126059712;0.049023222
PH133910062;0.123089983;0.036078098
PH133910063;0.124004551;0.046643914
PH133911001;0.134555517;0.033206503
PH133911004;0.155555556;0.031481481
PH133911005;0.096663815;0.056458512
PH133911006;0.139944393;0.050355267
PH133911007;0.107485605;0.036084453
PH133911008;0.070544554;0.048886139
PH133911009;0.118088468;0.030410742
PH133911010;0.081528662;0.033121019
PH133911011;0.124047878;0.045339137
PH133911012;0.129385965;0.026315789
PH133911013;0.182297155;0.025289779
PH133911014;0.092609083;0.052537845
PH133911015;0.082721815;0.073382255
PH133911016;0.118770764;0.044850498
PH133911017;0.0708061;0.062091503
PH133911018;0.119038952;0.052784856
PH133911019;0.091074681;0.074681239
PH133911023;0.091463415;0.057164634
PH133911024;0.09268565;0.07426019
PH133911025;0.134103466;0.027122049
PH133911026;0.089119738;0.069983598
PH133911027;0.105357143;0.061607143
PH133911028;0.114030971;0.051618958
PH133911029;0.107204117;0.061749571
PH133911030;0.117420597;0.042348412
PH133911031;0.123885918;0.039215686
PH133911032;0.110363392;0.068640646
PH133911034;0.118505014;0.044667274
PH133911035;0.099860335;0.046089385
PH133911036;0.140732265;0.040045767
PH133911037;0.128601921;0.049626467
PH133911038;0.15075188;0.032706767
PH133911039;0.122159091;0.035795455
PH133911040;0.134657837;0.04415011
PH133911041;0.127734033;0.052930884
PH133911042;0.110002933;0.052508067
PH133911043;0.129752354;0.056156261
PH133911044;0.126736534;0.04094565
PH133911045;0.110311751;0.028145904
PH133911046;0.098942598;0.047583082
PH133911047;0.084175084;0.063973064
PH133911048;0.14490818;0.043405676
PH133911049;0.071600965;0.045052293
PH133912001;0.103055722;0.052726183
PH133912002;0.11433869;0.042645241
PH133912003;0.112523364;0.04635514
PH133912004;0.129010583;0.034940366
PH133912005;0.111249223;0.039154755
PH133912006;0.105109014;0.056622193
PH133912007;0.105552501;0.045079714
PH133912008;0.109240407;0.067736883
PH133912009;0.094477408;0.079872204
PH133912010;0.115960416;0.044404973
PH133912011;0.119004028;0.03698279
PH133912012;0.134458562;0.03394652
PH133912013;0.070139247;0.018050542
PH133912014;0.101398601;0.034965035
PH133912015;0.115119197;0.050501882
PH133912016;0.105791506;0.065637066
PH133912017;0.147565543;0.011235955
PH133912018;0.136907399;0.029685423
PH133912019;0.142732049;0.03765324
PH133912020;0.192804428;0.005535055
PH133912021;0.154657293;0.035149385
PH133912023;0.131818182;0.045454545
PH133912024;0.137865007;0.027285783
PH133912025;0.13655914;0.041397849
PH133912026;0.132758621;0.031034483
PH133912027;0.104883227;0.044585987
PH133912028;0.114388489;0.043165468
PH133912029;0.083909181;0.085883514
PH133912030;0.090531561;0.049833887
PH133912031;0.099041534;0.062619808
PH133912032;0.066411239;0.047254151
PH133912033;0.123740427;0.043127771
PH133912034;0.119793348;0.053600258
PH133912035;0.127911729;0.042501022
PH133912036;0.117003827;0.037725533
PH133912037;0.125691302;0.038712921
PH133912038;0.11762261;0.033665835
PH133912039;0.15048268;0.02044293
PH133913001;0.178973048;0.013267165
PH133913002;0.179414052;0.009852217
PH133913003;0.167846309;0.012470509
PH133913004;0.176470588;0.019607843
PH133913005;0.4;0.05
PH133914002;0.127358491;0.049528302
PH133914003;0.112778316;0.041142304
PH133914004;0.083916084;0.067599068
PH133914005;0.11627907;0.077975376
PH133914006;0.096551724;0.081034483
PH133914007;0.100465116;0.04
PH133914008;0.101347017;0.06863374
PH133914009;0.097478992;0.075630252
PH133914010;0.141314131;0.040054005
PH133914011;0.079487179;0.057692308
PH133914012;0.098275862;0.065517241
PH133914013;0.046272494;0.074550129
PH133914014;0.06162465;0.070028011
PH133914015;0.066666667;0.081333333
PH133914016;0.07979798;0.065656566
PH133914017;0.071920428;0.068859985
PH133914018;0.060096154;0.057692308
PH133914019;0.114006515;0.061889251
PH133914020;0.110075713;0.050669773
PH133914021;0.127866972;0.053325688
PH133914022;0.129538763;0.034674518
PH133914023;0.133318594;0.038027858
