gridid,glat,glon
PH157006000,5.201,120.585
PH157006000,5.202,120.591
PH157006000,5.211,120.590
PH157007000,5.142,120.323
PH157007000,5.147,120.150
PH157007000,5.233,120.377
PH157007000,5.308,120.242
PH157007000,5.306,120.271
PH157007000,5.317,120.220
PH157007000,5.313,120.238
PH157007000,5.267,120.297
PH157007000,5.269,120.274
PH157007000,5.268,120.281
PH157007000,5.271,120.282
PH157007000,5.273,120.255
PH157007000,5.279,120.309
PH157007000,5.272,120.268
PH157007000,5.273,120.293
PH157007000,5.273,120.262
PH157007000,5.274,120.296
PH157007000,5.261,120.255
PH157007000,5.260,120.259
PH157007000,5.269,120.291
PH157007000,5.295,120.224
PH157007000,5.295,120.224
PH157007000,5.295,120.286
PH157007000,5.286,120.262
PH157007000,5.296,120.240
PH157007000,5.297,120.285
PH157007000,5.298,120.287
PH157007000,5.298,120.227
PH157007000,5.310,120.228
PH157007000,5.282,120.263
PH157007000,5.284,120.264
PH157007000,5.286,120.275
PH157007000,5.286,120.271
PH157007000,5.139,120.335
PH157007000,5.156,120.283
PH157007000,5.161,120.139
PH157007000,5.228,120.202
PH157007000,5.159,120.234
PH157007000,5.159,120.152
PH157007000,5.171,120.357
PH157007000,5.170,120.299
PH157007000,5.162,120.149
PH157007000,5.163,120.155
PH157007000,5.164,120.237
PH157007000,5.168,120.287
PH157007000,5.198,120.361
PH157007000,5.198,120.359
PH157007000,5.211,120.356
PH157007000,5.197,120.359
PH157007000,5.219,120.248
PH157007000,5.218,120.355
PH157007000,5.217,120.315
PH157007000,5.219,120.327
PH157007000,5.221,120.314
PH157007000,5.219,120.330
PH157007000,5.222,120.330
PH157007000,5.193,120.240
PH157007000,5.194,120.239
PH157007000,5.194,120.242
PH157007000,5.196,120.240
PH157007000,5.197,120.245
PH157007000,5.176,120.283
PH157007000,5.181,120.266
PH157007000,5.189,120.356
PH157007000,5.189,120.302
PH157007000,5.189,120.355
PH157007000,5.179,120.283
PH157007000,5.173,120.351
PH157007000,5.174,120.318
PH157007000,5.169,120.263
PH157007000,5.194,120.355
PH157007000,5.211,120.278
PH157007000,5.222,120.346
PH157007000,5.225,120.249
PH157007000,5.225,120.369
PH157007000,5.232,120.320
PH157007000,5.226,120.313
PH157007000,5.229,120.325
PH157007000,5.232,120.327
PH157007000,5.234,120.324
PH157007000,5.235,120.299
PH157007000,5.241,120.344
PH157007000,5.240,120.324
PH157007000,5.248,120.298
PH157007000,5.239,120.310
PH157007000,5.248,120.327
PH157007000,5.253,120.318
PH157007000,5.253,120.255
PH157007000,5.259,120.367
PH157007000,5.253,120.283
PH157007000,5.258,120.265
PH157007000,5.259,120.257
PH157008000,6.079,118.315
PH157008000,6.104,118.448
PH157008000,6.166,118.110
PH157008000,6.187,118.120
PH157008000,6.205,118.150
PH157008000,6.232,118.069
PH157008000,6.285,118.078
PH157009000,5.196,119.874
PH157009000,5.197,119.872
PH157009000,5.197,119.875
PH157009000,5.2000,119.878
PH157009000,5.207,119.874
PH157009000,5.226,119.891
PH157009000,5.245,119.962
PH157009000,5.217,119.896
PH157009000,5.219,119.906
PH157009000,5.232,119.902
PH157009000,5.235,119.945
PH157009000,5.227,119.925
PH157009000,5.233,119.913
PH157009000,5.225,119.919
PH157009000,5.223,119.907
PH157009000,5.225,119.909
PH157009000,5.235,119.935
PH157009000,5.236,119.914
PH157009000,5.243,119.935
PH157009000,5.239,119.921
PH157009000,5.345,120.270
PH157009000,5.336,120.273
PH157009000,5.375,120.314
PH157009000,5.397,120.385
PH157009000,5.334,120.268
PH157009000,5.452,120.240
PH157009000,5.444,120.232
PH157009000,5.446,120.231
PH157009000,5.452,120.188
PH157009000,5.447,120.242
PH157009000,5.446,120.234
PH157009000,5.448,120.240
PH157009000,5.452,120.237
PH157009000,5.246,120.069
PH157009000,5.248,119.963
PH157009000,5.248,119.939
PH157009000,5.250,119.941
PH157009000,5.253,119.945
PH157009000,5.319,120.217
PH157009000,5.256,119.972
PH157009000,5.257,119.963
PH157009000,5.257,119.968
PH157009000,5.343,120.234
PH157010000,5.020,120.121
PH157010000,5.145,120.197
PH157010000,5.0000,120.131
PH157010000,5.002,120.125
PH157010000,5.043,120.046
PH157010000,5.019,120.103
PH157010000,5.022,120.099
PH157010000,5.044,120.046
PH157010000,5.044,120.047
PH157010000,5.020,120.136
PH157010000,5.010,120.163
PH157010000,5.010,120.167
PH157010000,5.012,120.195
PH157010000,5.012,120.170
PH157010000,5.017,120.114
PH157010000,5.019,120.106
PH157010000,5.019,120.110
PH157010000,5.009,120.118
PH157010000,5.012,120.175
PH157010000,5.013,120.182
PH157010000,5.013,120.189
PH157010000,5.044,120.044
PH157010000,5.060,120.073
PH157010000,5.045,120.044
PH157010000,5.107,120.269
PH157010000,5.131,120.316
PH157010000,5.129,120.316
PH157010000,5.132,120.313
PH157010000,5.150,120.233
PH157010000,5.139,120.230
PH157010000,5.156,120.221
PH157010000,5.157,120.222
PH157010000,5.089,120.304
PH157010000,5.090,120.306
PH157010000,5.105,120.272
PH157010000,5.106,120.268
PH157010000,5.077,120.259
PH157010000,5.089,120.303
PH157010000,5.091,120.268
PH157010000,5.104,120.297
PH157010000,5.043,120.051
PH157010000,5.044,120.045
PH157010000,5.044,120.046
PH157010000,5.044,120.045
PH157010000,5.029,120.209
PH157010000,5.044,120.047
PH157010000,5.045,120.047
PH157010000,5.045,120.051
PH157011000,4.590,119.469
PH157011000,4.596,119.471
PH157011000,4.6000,119.470
PH157011000,4.641,119.457
PH157011000,4.826,119.460
PH157011000,4.826,119.460
PH157011000,4.826,119.460
PH157011000,4.671,119.462
PH157011000,4.675,119.463
PH157011000,4.743,119.469
PH157011000,4.782,119.476
PH157011000,4.654,119.470
PH157011000,4.654,119.470
PH157011000,4.662,119.458
PH157011000,4.670,119.482
PH157011000,4.670,119.482
PH160201000,8.845,125.379
PH160202000,8.903,125.577
PH160203000,9.144,125.654
PH160204000,8.953,125.259
PH160205000,9.346,125.607
PH160206000,9.412,125.632
PH160206000,9.466,125.554
PH160207000,8.735,125.501
PH160208000,9.028,125.544
PH160209000,8.928,125.334
PH160209000,8.992,125.304
PH160210000,9.259,125.645
PH160211000,9.214,125.550
PH160212000,9.065,125.654
PH160301000,8.759,125.797
PH160302000,8.194,126.032
PH160303000,8.611,125.462
PH160304000,8.257,125.602
PH160305000,8.098,125.667
PH160306000,8.647,125.908
PH160307000,8.333,126.034
PH160308000,8.471,125.948
PH160309000,8.432,125.522
PH160310000,8.005,126.019
PH160311000,8.403,125.790
PH160312000,8.108,125.986
PH160312000,8.068,126.145
PH160313000,8.037,125.905
PH160314000,8.969,125.775
PH166701000,9.485,125.608
PH166702000,9.573,125.629
PH166704000,9.970,126.096
PH166704000,9.970,126.097
PH166704000,10.041,126.072
PH166704000,10.0000,126.074
PH166706000,9.535,125.898
PH166706000,9.536,125.880
PH166706000,9.540,125.869
PH166706000,9.534,125.880
PH166706000,9.475,125.786
PH166706000,9.544,125.844
PH166706000,9.554,125.826
PH166706000,9.555,125.837
PH166706000,9.572,125.784
PH166706000,9.579,125.761
PH166707000,9.694,126.082
PH166707000,9.687,125.996
PH166707000,9.687,126.019
PH166707000,9.699,126.038
PH166707000,9.735,126.126
PH166707000,9.780,126.003
PH166707000,9.747,126.041
PH166707000,9.774,126.063
PH166707000,9.714,126.037
PH166707000,9.709,125.987
PH166707000,9.732,126.044
PH166707000,9.737,126.045
PH166708000,9.854,125.968
PH166708000,9.855,125.968
PH166708000,9.856,125.968
PH166708000,9.858,125.971
PH166708000,9.857,125.964
PH166708000,9.858,125.966
PH166708000,9.858,125.963
PH166708000,9.863,125.972
PH166708000,9.859,125.970
PH166708000,9.863,125.969
PH166708000,9.891,125.963
PH166708000,9.915,125.937
PH166708000,9.915,125.908
PH166708000,9.924,125.809
PH166708000,9.925,125.892
PH166708000,9.922,125.894
PH166708000,9.901,125.892
PH166708000,9.901,125.894
PH166708000,9.895,125.901
PH166708000,9.894,125.902
PH166708000,9.894,125.906
PH166708000,9.898,125.909
PH166708000,9.9000,125.910
PH166708000,9.899,125.910
PH166708000,9.9000,125.915
PH166708000,9.898,125.905
PH166708000,9.907,125.900
PH166708000,9.852,126.009
PH166708000,9.870,125.948
PH166708000,9.892,125.948
PH166708000,9.892,125.929
PH166708000,9.888,125.961
PH166708000,9.895,125.934
PH166708000,9.907,125.925
PH166708000,9.904,125.937
PH166710000,9.604,126.179
PH166710000,9.608,126.137
PH166710000,9.630,126.177
PH166710000,9.611,126.176
PH166710000,9.741,126.163
PH166710000,9.754,126.131
PH166710000,9.755,126.131
PH166710000,9.765,126.168
PH166710000,9.801,126.129
PH166710000,9.814,126.152
PH166711000,9.653,125.714
PH166711000,9.667,125.707
PH166711000,9.507,125.687
PH166711000,9.604,125.716
PH166714000,9.562,125.503
PH166715000,9.566,125.437
PH166716000,9.856,126.115
PH166716000,9.856,126.113
PH166716000,9.855,126.083
PH166717000,9.632,125.577
PH166717000,9.687,125.667
PH166717000,9.7000,125.668
PH166717000,9.678,125.672
PH166717000,9.685,125.661
PH166717000,9.685,125.651
PH166718000,9.907,125.975
PH166718000,9.946,125.989
PH166718000,9.939,125.967
PH166718000,9.950,125.957
PH166718000,9.936,125.963
PH166718000,9.937,125.965
PH166718000,9.937,125.966
PH166718000,9.937,125.965
PH166718000,9.929,125.963
PH166718000,9.907,125.972
PH166718000,9.923,125.935
PH166718000,9.929,125.955
PH166718000,9.930,125.957
PH166718000,9.921,125.946
PH166718000,9.921,125.947
PH166718000,9.921,125.946
PH166718000,9.910,125.962
PH166718000,9.911,125.966
PH166718000,9.912,125.970
PH166718000,9.941,126.015
PH166719000,9.714,125.416
PH166720000,9.934,126.070
PH166721000,10.014,126.050
PH166722000,9.647,125.495
PH166723000,9.560,125.939
PH166723000,9.560,125.940
PH166723000,9.656,125.926
PH166723000,9.612,125.910
PH166723000,9.589,125.911
PH166723000,9.594,125.906
PH166723000,9.596,125.913
PH166723000,9.597,125.905
PH166723000,9.582,125.914
PH166723000,9.582,125.917
PH166723000,9.582,125.916
PH166723000,9.582,125.915
PH166723000,9.589,125.911
PH166723000,9.567,125.928
PH166723000,9.568,125.931
PH166723000,9.571,125.936
PH166723000,9.572,125.935
PH166723000,9.577,125.936
PH166723000,9.581,125.929
PH166723000,9.582,125.917
PH166723000,9.576,125.924
PH166723000,9.578,125.936
PH166723000,9.578,125.932
PH166723000,9.577,125.935
PH166723000,9.656,125.943
PH166724000,9.885,125.533
PH166724000,9.914,125.445
PH166724000,9.925,125.497
PH166724000,9.889,125.587
PH166724000,9.891,125.533
PH166724000,9.887,125.534
PH166724000,9.884,125.528
PH166724000,9.892,125.643
PH166724000,9.892,125.532
PH166724000,9.903,125.518
PH166724000,9.780,125.716
PH166724000,9.807,125.722
PH166724000,9.755,125.632
PH166724000,9.733,125.489
PH166724000,9.775,125.648
PH166724000,9.854,125.626
PH166724000,9.755,125.674
PH166724000,9.760,125.557
PH166724000,9.760,125.622
PH166724000,9.762,125.576
PH166724000,9.762,125.566
PH166724000,9.762,125.568
PH166724000,9.762,125.623
PH166724000,9.762,125.578
PH166724000,9.768,125.545
PH166724000,9.769,125.541
PH166724000,9.769,125.581
PH166724000,9.769,125.545
PH166724000,9.770,125.542
PH166724000,9.770,125.633
PH166724000,9.770,125.543
PH166724000,9.770,125.543
PH166724000,9.771,125.542
PH166724000,9.772,125.540
PH166724000,9.772,125.536
PH166724000,9.772,125.521
PH166724000,9.771,125.541
PH166724000,9.770,125.540
PH166724000,9.771,125.539
PH166724000,9.771,125.538
PH166724000,9.773,125.535
PH166724000,9.781,125.538
PH166724000,9.781,125.537
PH166724000,9.776,125.535
PH166724000,9.778,125.540
PH166724000,9.773,125.628
PH166724000,9.773,125.551
PH166724000,9.782,125.551
PH166724000,9.788,125.546
PH166724000,9.792,125.632
PH166724000,9.794,125.653
PH166724000,9.798,125.586
PH166725000,9.744,125.695
PH166725000,9.758,125.692
PH166725000,9.760,125.620
PH166725000,9.703,125.594
PH166725000,9.707,125.654
PH166725000,9.713,125.620
PH166725000,9.715,125.638
PH166725000,9.737,125.642
PH166725000,9.759,125.608
PH166725000,9.7000,125.593
PH166725000,9.7000,125.593
PH166725000,9.702,125.576
PH166725000,9.688,125.617
PH166725000,9.687,125.616
PH166725000,9.691,125.626
PH166725000,9.688,125.608
PH166725000,9.690,125.602
PH166725000,9.694,125.606
PH166725000,9.696,125.592
PH166725000,9.698,125.612
PH166725000,9.698,125.608
PH166725000,9.699,125.592
PH166725000,9.695,125.591
PH166725000,9.695,125.606
PH166725000,9.701,125.613
PH166725000,9.7000,125.592
PH166727000,9.574,125.567
PH166801000,8.524,126.126
PH166801000,8.557,126.121
PH166801000,8.557,126.120
PH166802000,8.952,126.255
PH166803000,8.183,126.285
PH166804000,8.878,126.341
PH166804000,8.895,126.276
PH166805000,9.391,126.050
PH166805000,9.412,126.014
PH166805000,9.406,126.013
PH166805000,9.406,126.013
PH166805000,9.408,126.014
PH166805000,9.410,126.013
PH166805000,9.418,126.010
PH166805000,9.297,125.867
PH166805000,9.376,125.997
PH166806000,9.172,125.868
PH166806000,9.222,125.985
PH166807000,9.406,125.912
PH166807000,9.408,125.905
PH166807000,9.461,125.939
PH166807000,9.411,125.930
PH166807000,9.415,125.913
PH166807000,9.386,125.873
PH166808000,9.229,126.199
PH166808000,9.210,126.148
PH166808000,9.230,126.197
PH166808000,9.232,126.193
PH166808000,9.233,126.196
PH166809000,8.278,126.371
PH166809000,8.392,126.301
PH166810000,9.161,126.011
PH166811000,8.564,126.115
PH166811000,8.567,126.113
PH166811000,8.608,126.087
PH166811000,8.694,126.079
PH166812000,8.098,126.452
PH166812000,8.064,126.370
PH166812000,8.230,126.459
PH166813000,9.241,125.889
PH166814000,8.825,126.209
PH166815000,8.754,126.196
PH166816000,8.928,125.987
PH166817000,8.415,126.180
PH166818000,8.949,126.146
PH166819000,9.074,126.128
PH166819000,9.141,126.171
PH168501000,9.979,125.521
PH168501000,9.996,125.524
PH168501000,9.999,125.515
PH168501000,10.039,125.599
PH168501000,10.002,125.504
PH168501000,10.016,125.523
PH168501000,10.122,125.490
PH168501000,10.093,125.485
PH168501000,10.094,125.498
PH168501000,10.096,125.498
PH168501000,10.101,125.480
PH168501000,10.087,125.492
PH168501000,10.084,125.491
PH168501000,10.087,125.485
PH168501000,10.088,125.492
PH168501000,10.096,125.560
PH168501000,10.060,125.581
PH168501000,10.067,125.504
PH168501000,10.075,125.582
PH168501000,10.078,125.474
PH168501000,10.080,125.472
PH168501000,10.081,125.488
PH168501000,10.080,125.488
PH168501000,10.083,125.503
PH168501000,10.084,125.479
PH168502000,10.187,125.653
PH168502000,9.937,125.688
PH168502000,10.187,125.652
PH168502000,10.028,125.656
PH168502000,9.883,125.642
PH168502000,9.916,125.642
PH168502000,9.923,125.642
PH168502000,9.933,125.630
PH168502000,9.931,125.680
PH168502000,9.933,125.681
PH168502000,9.933,125.681
PH168503000,9.947,125.546
PH168503000,9.947,125.549
PH168503000,9.975,125.575
PH168503000,10.0000,125.570
PH168503000,10.0000,125.568
PH168503000,9.977,125.547
PH168503000,9.938,125.630
PH168503000,9.938,125.630
PH168503000,9.938,125.631
PH168503000,9.938,125.631
PH168503000,9.940,125.631
PH168503000,9.946,125.553
PH168503000,9.974,125.614
PH168504000,10.171,125.463
PH168504000,10.2000,125.498
PH168504000,10.2000,125.497
PH168504000,10.2000,125.498
PH168504000,10.201,125.497
PH168504000,10.202,125.499
PH168504000,10.202,125.498
PH168504000,10.203,125.497
PH168504000,10.206,125.540
PH168504000,10.203,125.498
PH168504000,10.203,125.498
PH168504000,10.171,125.490
PH168504000,10.171,125.492
PH168504000,10.172,125.490
PH168504000,10.174,125.497
PH168504000,10.175,125.505
PH168504000,10.178,125.502
PH168504000,10.178,125.497
PH168504000,10.182,125.502
PH168504000,10.122,125.490
PH168504000,10.190,125.565
PH168504000,10.140,125.476
PH168504000,10.140,125.477
PH168504000,10.141,125.489
PH168504000,10.141,125.489
PH168504000,10.140,125.489
PH168504000,10.144,125.486
PH168504000,10.143,125.488
PH168504000,10.144,125.488
PH168504000,10.145,125.488
PH168504000,10.150,125.490
PH168504000,10.150,125.491
PH168504000,10.150,125.489
PH168504000,10.151,125.487
PH168504000,10.152,125.490
PH168504000,10.144,125.481
PH168504000,10.149,125.494
PH168504000,10.145,125.494
PH168504000,10.151,125.484
PH168505000,10.434,125.470
PH168505000,10.437,125.476
PH168505000,10.442,125.484
PH168505000,10.361,125.627
PH168505000,10.377,125.591
PH168505000,10.422,125.568
PH168505000,10.428,125.567
PH168506000,10.056,125.581
PH168506000,10.001,125.568
PH168506000,10.018,125.606
PH168507000,10.277,125.527
PH168507000,10.349,125.555
PH168507000,10.282,125.581
PH174001000,13.395,121.916
PH174002000,13.192,122.000
PH174002000,13.255,121.973
PH174003000,13.225,121.812
PH174003000,13.234,121.832
PH174003000,13.249,121.860
PH174003000,13.273,121.904
PH174003000,13.326,121.885
PH174004000,13.530,121.860
PH174004000,13.533,121.852
PH174004000,13.495,121.897
PH174004000,13.536,121.853
PH174004000,13.539,121.929
PH174005000,13.410,122.134
PH174005000,13.485,122.043
PH174005000,13.485,122.071
PH174005000,13.482,122.070
PH174005000,13.482,122.071
PH174005000,13.516,122.179
PH174005000,13.459,122.026
PH174005000,13.508,122.079
PH174005000,13.529,122.123
PH174005000,13.536,121.947
PH174005000,13.538,121.929
PH174005000,13.538,121.929
PH174005000,13.543,121.956
PH174005000,13.554,121.944
PH174005000,13.541,121.948
PH174005000,13.541,121.942
PH174005000,13.542,121.945
PH174005000,13.538,121.929
PH174005000,13.539,121.929
PH174006000,13.327,122.054
PH175101000,13.397,120.724
PH175102000,12.627,120.998
PH175103000,13.627,120.409
PH175103000,13.863,120.345
PH175103000,13.804,120.302
PH175103000,13.837,120.330
PH175103000,13.705,120.296
PH175103000,13.712,120.220
PH175103000,13.713,120.215
PH175103000,13.715,120.214
PH175103000,13.652,120.377
PH175103000,13.670,120.271
PH175103000,13.675,120.275
PH175103000,13.698,120.251
PH175103000,13.703,120.297
PH175103000,13.678,120.275
PH175103000,13.683,120.279
PH175103000,13.748,120.237
PH175104000,13.736,120.174
PH175104000,13.8000,120.094
PH175104000,13.799,120.094
PH175104000,13.805,120.147
PH175104000,13.801,120.093
PH175104000,13.830,120.094
PH175104000,13.867,120.046
PH175104000,13.870,120.053
PH175104000,13.867,120.048
PH175104000,13.884,120.039
PH175104000,13.898,120.027
PH175105000,12.319,121.113
PH175105000,12.337,121.188
PH175105000,12.214,121.205
PH175105000,12.317,121.115
PH175106000,13.241,120.681
PH175107000,13.415,120.475
PH175108000,12.557,121.065
PH175109000,12.841,120.753
PH175109000,12.858,120.750
PH175109000,12.889,121.033
PH175110000,12.157,121.126
PH175110000,12.157,121.116
PH175110000,12.159,121.114
PH175110000,12.159,121.112
PH175110000,12.160,121.111
PH175110000,12.169,121.104
PH175110000,12.233,121.078
PH175110000,12.188,121.022
PH175110000,12.195,121.026
PH175110000,12.195,121.029
PH175110000,12.214,121.017
PH175110000,12.491,121.143
PH175110000,12.320,121.118
PH175111000,13.116,120.842
PH175201000,13.305,120.982
PH175202000,12.829,121.358
PH175203000,12.702,121.401
PH175204000,12.382,121.455
PH175204000,12.374,121.452
PH175204000,12.273,121.268
PH175204000,12.345,121.399
PH175204000,12.275,121.270
PH175204000,12.374,121.313
PH175204000,12.214,121.279
PH175204000,12.244,121.283
PH175204000,12.213,121.284
PH175204000,12.215,121.281
PH175204000,12.257,121.384
PH175204000,12.265,121.277
PH175204000,12.272,121.273
PH175204000,12.273,121.379
PH175205000,13.443,121.219
PH175205000,13.465,121.163
PH175205000,13.428,121.216
PH175205000,13.354,121.187
PH175206000,12.933,121.373
PH175206000,12.987,121.490
PH175207000,12.542,121.354
PH175208000,13.219,121.364
PH175208000,13.222,121.366
PH175208000,13.229,121.426
PH175208000,13.229,121.184
PH175209000,12.985,121.490
PH175209000,13.019,121.416
PH175210000,13.132,121.449
PH175211000,13.524,120.954
PH175211000,13.524,120.948
PH175211000,13.460,120.936
PH175212000,12.620,121.451
PH175213000,13.384,120.944
PH175214000,13.054,121.333
PH175215000,13.143,121.244
PH175301000,9.446,118.622
PH175301000,9.375,118.582
PH175301000,9.509,118.444
PH175302000,11.123,121.145
PH175302000,11.152,120.963
PH175302000,11.203,120.906
PH175302000,11.225,121.064
PH175302000,11.240,120.852
PH175302000,11.244,120.934
PH175302000,11.240,120.855
PH175302000,11.371,120.866
PH175302000,11.402,120.822
PH175302000,11.429,120.761
PH175302000,11.466,120.813
PH175302000,11.458,120.818
PH175302000,11.463,120.821
PH175302000,11.435,120.773
PH175302000,11.447,120.802
PH175302000,11.455,120.806
PH175302000,11.423,120.813
PH175302000,11.425,120.820
PH175302000,11.428,120.824
PH175302000,11.433,120.835
PH175303000,10.493,119.995
PH175303000,10.516,120.007
PH175303000,10.533,120.023
PH175303000,10.546,120.010
PH175303000,10.550,119.986
PH175303000,10.550,119.986
PH175303000,10.587,119.747
PH175303000,10.592,119.749
PH175303000,10.652,120.249
PH175303000,10.681,120.247
PH175303000,10.682,120.328
PH175303000,10.718,120.314
PH175303000,10.693,120.271
PH175303000,10.705,120.261
PH175303000,10.575,119.898
PH175304000,7.510,117.312
PH175304000,7.522,117.302
PH175304000,7.560,117.295
PH175304000,7.826,117.218
PH175304000,7.916,117.221
PH175304000,7.987,117.064
PH175304000,7.808,117.025
PH175304000,7.873,117.077
PH175304000,7.891,117.067
PH175304000,8.119,117.144
PH175304000,8.158,117.225
PH175304000,8.081,117.105
PH175304000,8.068,117.010
PH175304000,8.078,117.041
PH175304000,8.073,117.041
PH175304000,7.947,117.021
PH175304000,8.087,116.987
PH175304000,8.086,117.077
PH175304000,8.1000,117.027
PH175304000,8.283,117.125
PH175304000,8.303,117.142
PH175304000,8.229,117.101
PH175304000,8.234,117.141
PH175304000,8.199,117.193
PH175304000,8.184,117.283
PH175304000,8.340,117.517
PH175304000,8.349,117.314
PH175304000,8.288,117.217
PH175304000,8.305,117.183
PH175304000,8.308,117.238
PH175304000,8.310,117.340
PH175304000,8.310,117.235
PH175304000,8.165,117.170
PH175304000,8.172,117.246
PH175304000,8.175,117.019
PH175304000,8.180,117.276
PH175304000,8.181,117.280
PH175304000,8.255,117.307
PH175305000,8.356,117.223
PH175305000,8.358,117.225
PH175305000,8.363,117.234
PH175305000,8.372,117.245
PH175305000,8.392,117.264
PH175305000,8.433,117.191
PH175305000,8.439,117.433
PH175305000,8.566,117.424
PH175305000,8.395,117.261
PH175305000,8.398,117.267
PH175306000,8.851,117.816
PH175307000,11.995,119.850
PH175307000,11.979,119.983
PH175307000,11.980,119.977
PH175307000,11.983,119.831
PH175307000,11.987,119.936
PH175307000,11.985,119.885
PH175307000,11.981,119.832
PH175307000,11.981,119.964
PH175307000,11.995,119.945
PH175307000,12.054,119.791
PH175307000,11.990,119.937
PH175307000,11.990,119.937
PH175307000,11.991,119.968
PH175307000,11.994,119.944
PH175307000,11.994,119.936
PH175307000,12.154,119.816
PH175307000,12.186,119.878
PH175307000,12.232,120.050
PH175307000,12.239,120.047
PH175307000,12.242,119.850
PH175307000,12.249,119.853
PH175307000,12.258,119.861
PH175307000,12.159,119.879
PH175307000,12.175,119.879
PH175307000,12.268,120.096
PH175307000,12.272,120.090
PH175307000,12.342,119.956
PH175307000,12.365,119.904
PH175307000,12.381,119.899
PH175307000,12.326,119.850
PH175307000,12.066,119.878
PH175307000,12.074,119.835
PH175307000,12.083,119.875
PH175307000,12.105,119.849
PH175307000,12.117,119.874
PH175307000,12.116,119.874
PH175307000,12.123,119.847
PH175307000,12.116,119.868
PH175307000,12.129,119.920
PH175307000,12.141,119.870
PH175307000,12.136,119.885
PH175307000,12.006,119.886
PH175307000,12.010,119.942
PH175307000,12.012,119.867
PH175307000,12.010,119.870
PH175307000,12.012,119.881
PH175307000,12.026,119.980
PH175307000,12.027,119.911
PH175307000,12.047,119.870
PH175307000,12.057,119.879
PH175307000,12.061,119.964
PH175307000,12.176,119.961
PH175307000,12.054,119.901
PH175307000,12.047,119.898
PH175307000,12.047,119.905
PH175307000,12.049,119.957
PH175307000,12.017,119.897
PH175307000,12.025,119.947
PH175307000,12.021,119.890
PH175307000,12.023,119.920
PH175308000,9.278,120.816
PH175308000,9.566,121.194
PH175308000,9.608,121.262
PH175308000,9.611,121.010
PH175308000,9.616,121.228
PH175308000,9.617,121.228
PH175308000,9.619,121.227
PH175308000,9.587,121.216
PH175308000,9.587,121.218
PH175308000,9.588,121.219
PH175308000,9.588,121.219
PH175308000,9.601,121.232
PH175308000,9.602,121.229
PH175308000,9.625,121.291
PH175308000,9.646,121.230
PH175308000,9.646,121.236
PH175308000,9.663,121.239
PH175308000,9.647,121.236
PH175308000,9.647,121.230
PH175308000,9.649,121.237
PH175308000,9.654,121.236
PH175308000,9.645,121.229
PH175308000,9.624,121.227
PH175308000,9.596,121.210
PH175308000,9.628,121.227
PH175308000,9.626,121.228
PH175308000,9.631,121.230
PH175308000,9.632,121.230
PH175308000,9.633,121.230
PH175308000,9.645,121.229
PH175308000,9.645,121.229
PH175308000,9.636,121.229
PH175308000,9.636,121.230
PH175308000,9.647,121.235
PH175309000,11.657,120.113
PH175309000,11.679,120.136
PH175309000,11.687,120.144
PH175309000,11.705,120.204
PH175309000,11.725,120.155
PH175309000,11.729,120.107
PH175309000,11.738,120.174
PH175309000,11.749,120.157
PH175309000,11.768,120.223
PH175309000,11.771,120.127
PH175309000,11.785,120.135
PH175309000,11.771,120.167
PH175309000,11.775,120.176
PH175309000,11.782,120.135
PH175309000,11.748,120.189
PH175309000,11.761,120.170
PH175309000,11.821,120.313
PH175309000,11.833,120.244
PH175309000,11.841,120.313
PH175309000,11.844,120.320
PH175309000,11.847,120.321
PH175309000,11.925,120.053
PH175309000,11.931,120.033
PH175309000,11.934,120.039
PH175309000,11.946,120.203
PH175309000,11.948,120.206
PH175309000,11.955,120.213
PH175309000,11.955,120.277
PH175309000,11.958,120.086
PH175309000,11.956,120.275
PH175309000,11.958,120.267
PH175309000,11.993,120.384
PH175309000,12.037,120.357
PH175309000,12.105,120.309
PH175309000,12.077,120.338
PH175309000,12.0000,120.082
PH175309000,12.007,120.185
PH175309000,11.996,120.210
PH175309000,12.0000,120.191
PH175309000,12.006,120.167
PH175309000,12.160,120.394
PH175309000,12.163,120.391
PH175309000,12.228,120.104
PH175309000,12.235,120.088
PH175309000,12.250,120.361
PH175309000,12.289,120.352
PH175309000,12.298,120.262
PH175309000,12.334,120.270
PH175309000,12.340,120.271
PH175309000,12.332,120.274
PH175309000,12.287,120.362
PH175309000,12.305,120.342
PH175309000,12.306,120.359
PH175309000,12.342,120.271
PH175309000,12.347,120.267
PH175309000,12.2000,120.398
PH175309000,12.119,120.301
PH175309000,12.139,120.181
PH175309000,12.182,120.145
PH175309000,12.166,120.151
PH175309000,12.185,120.133
PH175309000,12.202,120.136
PH175309000,12.202,120.242
PH175309000,12.203,120.136
PH175309000,12.203,120.134
PH175309000,12.184,120.238
PH175309000,12.188,120.386
PH175309000,12.144,120.160
PH175309000,12.155,120.266
PH175309000,12.156,120.167
PH175309000,12.148,120.188
PH175309000,12.151,120.259
PH175309000,12.157,120.250
PH175309000,12.173,120.252
PH175309000,12.168,120.170
PH175309000,12.220,120.205
PH175309000,12.225,120.392
PH175309000,12.224,120.382
PH175309000,12.207,120.130
PH175309000,12.209,120.242
PH175309000,12.078,120.166
PH175309000,11.979,120.019
PH175309000,11.917,120.240
PH175309000,11.965,120.316
PH175309000,11.978,120.305
PH175309000,11.966,120.229
PH175309000,11.972,120.151
PH175309000,11.976,120.306
PH175309000,11.979,120.165
PH175309000,11.981,120.123
